DesignInFile,mainFeature,targetLibrary,techFeature,techSubFeature,process,VTfeature,techModel,thresModel,voltage,temperature,period,mapped.area-Number of ports,mapped.area-Number of cells,mapped.area-Number of combinational cells,mapped.area-Number of sequential cells,mapped.area-Number of macros/black boxes,mapped.area-Number of buf/inv,mapped.area-Number of references,mapped.area-Combinational area,mapped.area-Buf/Inv area,mapped.area-Noncombinational area,mapped.area-Macro/Black Box area,mapped.area-Net Interconnect area,mapped.area-Total cell area,mapped.area-Total area,mapped.power-Cell Internal Power,mapped.power-Net Switching Power,mapped.power-Total Dynamic Power,mapped.power-Total,mapped.power-Cell Leakage Power,mapped.power-io_pad,mapped.power-memory,mapped.power-black_box,mapped.power-clock_network,mapped.power-register,mapped.power-sequential,mapped.power-combinational,mapped.timing-data arrival time,mapped.timing-data required time,mapped.timing-slack
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_024458,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,7560,6073,1474,0,551,40,2984.099977,121.519998,2311.231940,0.000000,,5295.331917,,7.9979,378.7046,8.3766,8.3808,4.2345,0.0000,0.0000,0.0000,0.0000,7.6571,0.0000,0.7237,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_142849,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,7031,5676,1346,0,779,36,2713.423985,160.425996,2110.527945,0.000000,,4823.951930,,7.3313,360.3582,7.6917,7.6956,3.9694,0.0000,0.0000,0.0000,0.0000,6.9971,0.0000,0.6985,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_140923,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,5430,4071,1348,0,548,30,1965.879996,111.229997,2113.663945,0.000000,,4079.543941,,7.0416,408.0445,7.4496,7.4531,3.4258,0.0000,0.0000,0.0000,0.0000,6.7857,0.0000,0.6673,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_130119,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,2559,2261,290,0,347,30,1018.415993,80.947999,454.719988,0.000000,,1473.135981,,1.6099,108.4205,1.7183,1.7194,1.1067,0.0000,0.0000,0.0000,0.0000,1.4956,0.0000,0.2239,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_225618,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,12342,10180,2150,0,1376,48,4624.815982,288.119994,3371.297912,0.000000,,7996.113894,,11.4037,323.8068,11.7275,11.7337,6.3546,0.0000,0.0000,0.0000,0.0000,11.0855,0.0000,0.6481,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_211054,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1126,10978,8519,2447,0,1020,40,4078.759979,210.993995,3836.895900,0.000000,,7915.655879,,12.7227,511.2484,13.2340,13.2403,6.4022,0.0000,0.0000,0.0000,0.0000,12.3580,0.0000,0.8824,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_224740,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,16205,12710,3486,0,1627,41,5930.175976,323.301992,5466.047857,0.000000,,11396.223833,,18.1383,629.5653,18.7679,18.7769,9.1642,0.0000,0.0000,0.0000,0.0000,17.7146,0.0000,1.0623,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_101202,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,10738,8238,2487,0,712,41,4109.237982,143.373997,3899.615898,0.000000,,8008.853880,,13.0217,534.1755,13.5558,13.5621,6.3695,0.0000,0.0000,0.0000,0.0000,12.6569,0.0000,0.9052,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_183405,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,2684,2218,458,0,267,30,1072.119992,53.213999,718.143981,0.000000,,1790.263973,,2.6366,255.2000,2.8918,2.8934,1.5769,0.0000,0.0000,0.0000,0.0000,2.4178,0.0000,0.4756,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_215413,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1126,10863,8403,2447,0,920,38,4018.587977,185.317996,3836.895900,0.000000,,7855.483876,,12.6937,497.6969,13.1914,13.1977,6.3531,0.0000,0.0000,0.0000,0.0000,12.3567,0.0000,0.8410,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_204259,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,8075,6406,1659,0,908,38,3044.467985,186.297996,2601.311932,0.000000,,5645.779917,,8.7983,429.1296,9.2274,9.2319,4.4878,0.0000,0.0000,0.0000,0.0000,8.5144,0.0000,0.7175,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_043843,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,15061,11986,3065,0,1488,45,5611.185981,294.587993,4805.919874,0.000000,,10417.105856,,16.1116,579.3350,16.6909,16.6991,8.3743,0.0000,0.0000,0.0000,0.0000,15.6938,0.0000,1.0053,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_050053,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,12503,10263,2231,0,1222,49,4698.217979,258.523995,3498.207909,0.000000,,8196.425888,,11.8193,320.2935,12.1396,12.1458,6.4101,0.0000,0.0000,0.0000,0.0000,11.5032,0.0000,0.6426,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_025224,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,8466,6701,1752,0,842,39,3243.407982,180.025996,2747.135928,0.000000,,5990.543910,,9.3086,449.2539,9.7578,9.7624,4.7081,0.0000,0.0000,0.0000,0.0000,8.9951,0.0000,0.7673,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_130113,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,2767,2466,290,0,589,31,1020.767993,141.021998,454.719988,0.000000,,1475.487981,,1.6346,116.1013,1.7507,1.7518,1.1823,0.0000,0.0000,0.0000,0.0000,1.4957,0.0000,0.2562,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_154700,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1126,10680,8271,2396,0,907,38,3939.207976,182.769996,3756.927902,0.000000,,7696.135878,,12.4261,493.1294,12.9193,12.9254,6.2381,0.0000,0.0000,0.0000,0.0000,12.0927,0.0000,0.8327,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_013116,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,5009,4049,948,0,789,39,1864.253996,163.561996,1486.463961,0.000000,,3350.717957,,5.0589,347.3264,5.4062,5.4089,2.7547,0.0000,0.0000,0.0000,0.0000,4.8488,0.0000,0.5602,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_183959,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,921,3553,2817,728,0,563,29,1314.277997,112.601997,1141.503970,0.000000,,2455.781967,,3.8890,316.9988,4.2060,4.2080,2.0208,0.0000,0.0000,0.0000,0.0000,3.7142,0.0000,0.4938,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_013559,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,5692,4489,1192,0,684,38,2090.829995,143.177997,1869.055951,0.000000,,3959.885946,,6.2675,365.0919,6.6326,6.6359,3.2889,0.0000,0.0000,0.0000,0.0000,6.0365,0.0000,0.5994,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_053846,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,15107,11763,3337,0,1282,47,5621.573983,255.093994,5232.513863,0.000000,,10854.087846,,17.4844,632.9371,18.1173,18.1258,8.7174,0.0000,0.0000,0.0000,0.0000,17.0400,0.0000,1.0858,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_205800,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,9276,7083,2185,0,748,37,3503.303987,150.331996,3426.079910,0.000000,,6929.383898,,11.4282,486.0532,11.9142,11.9198,5.6015,0.0000,0.0000,0.0000,0.0000,11.0982,0.0000,0.8216,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_021414,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,5237,4035,1192,0,430,34,1962.253993,87.219998,1869.055951,0.000000,,3831.309944,,6.2524,355.9669,6.6083,6.6114,3.0792,0.0000,0.0000,0.0000,0.0000,6.0345,0.0000,0.5769,-0.71,0.79,0.08
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_034630,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,9614,7588,2014,0,725,42,3653.831984,145.431996,3157.951917,0.000000,,6811.783901,,10.5928,465.6628,11.0584,11.0638,5.3836,0.0000,0.0000,0.0000,0.0000,10.2748,0.0000,0.7890,-0.73,0.79,0.06
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_154152,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,858,10446,8043,2396,0,1074,36,3834.739983,215.403995,3756.927902,0.000000,,7591.667885,,12.4337,491.2250,12.9249,12.9311,6.2090,0.0000,0.0000,0.0000,0.0000,12.0956,0.0000,0.8355,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_174609,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,852,2438,1983,448,0,318,25,979.411993,63.209998,702.463982,0.000000,,1681.875975,,2.5878,253.6380,2.8414,2.8429,1.4812,0.0000,0.0000,0.0000,0.0000,2.3650,0.0000,0.4779,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_043951,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,15124,12047,3065,0,1548,46,5631.177981,312.619993,4805.919874,0.000000,,10437.097855,,16.1218,585.6479,16.7074,16.7157,8.3995,0.0000,0.0000,0.0000,0.0000,15.6943,0.0000,1.0214,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_122844,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,2640,2201,429,0,265,29,1045.071992,53.017999,672.671982,0.000000,,1717.743974,,2.4912,256.5282,2.7477,2.7492,1.5190,0.0000,0.0000,0.0000,0.0000,2.2731,0.0000,0.4761,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_114831,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,2635,2196,429,0,323,32,1041.837992,70.461999,672.671982,0.000000,,1714.509974,,2.4920,255.7432,2.7478,2.7493,1.5287,0.0000,0.0000,0.0000,0.0000,2.2571,0.0000,0.4922,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_182134,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1059,6330,4802,1516,0,766,31,2262.721991,166.991997,2377.087938,0.000000,,4639.809928,,7.8067,383.8746,8.1906,8.1945,3.8965,0.0000,0.0000,0.0000,0.0000,7.5556,0.0000,0.6389,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_211845,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1114,7059,5936,1111,0,734,40,2731.063984,157.191997,1742.047954,0.000000,,4473.111938,,5.9421,206.4037,6.1485,6.1519,3.4234,0.0000,0.0000,0.0000,0.0000,5.7285,0.0000,0.4234,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_204526,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,8198,6526,1659,0,971,38,3101.111983,205.211996,2601.311932,0.000000,,5702.423915,,8.8277,438.0511,9.2657,9.2702,4.5373,0.0000,0.0000,0.0000,0.0000,8.5156,0.0000,0.7546,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_091125,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,10236,8025,2199,0,843,42,3880.505982,180.711996,3448.031910,0.000000,,7328.537892,,11.5706,483.8959,12.0545,12.0602,5.7923,0.0000,0.0000,0.0000,0.0000,11.2276,0.0000,0.8326,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_095645,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,10216,8008,2199,0,896,43,3857.867985,178.849996,3448.031910,0.000000,,7305.899895,,11.5607,476.8130,12.0375,12.0432,5.7951,0.0000,0.0000,0.0000,0.0000,11.2264,0.0000,0.8168,-0.79,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_003209,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,846,2230,2020,203,0,453,32,858.381996,101.723998,318.303992,0.000000,,1176.685988,,1.1494,95.8619,1.2452,1.2461,877.7183,0.0000,0.0000,0.0000,0.0000,1.0467,0.0000,0.1994,-0.73,0.79,0.06
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_212720,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,921,8058,6390,1659,0,1021,37,3022.613990,202.663995,2601.311932,0.000000,,5623.925922,,8.8240,425.5648,9.2496,9.2540,4.4986,0.0000,0.0000,0.0000,0.0000,8.5140,0.0000,0.7401,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_101920,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,11980,9222,2749,0,885,40,4502.119974,178.163996,4310.431887,0.000000,,8812.551862,,14.2710,521.7158,14.7927,14.7997,7.0418,0.0000,0.0000,0.0000,0.0000,13.9123,0.0000,0.8874,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_072406,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1114,3831,3371,447,0,728,40,1442.461994,168.265998,700.895982,0.000000,,2143.357975,,2.4361,127.9630,2.5640,2.5657,1.7290,0.0000,0.0000,0.0000,0.0000,2.3048,0.0000,0.2610,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_210828,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1059,10787,8329,2447,0,977,38,3996.341977,202.369996,3836.895900,0.000000,,7833.237876,,12.7130,502.7237,13.2157,13.2220,6.3534,0.0000,0.0000,0.0000,0.0000,12.3572,0.0000,0.8648,-0.65,0.79,0.14
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_074039,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,5504,4426,1067,0,826,41,2034.185993,170.225996,1673.055956,0.000000,,3707.241950,,5.6805,371.2867,6.0518,6.0548,3.0476,0.0000,0.0000,0.0000,0.0000,5.4622,0.0000,0.5926,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_164225,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1059,16001,12562,3429,0,1534,46,5897.933977,305.073992,5376.671859,0.000000,,11274.605836,,17.8461,620.2552,18.4663,18.4754,9.1649,0.0000,0.0000,0.0000,0.0000,17.4208,0.0000,1.0546,-0.75,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_203322,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1181,7007,5882,1111,0,834,40,2714.697984,189.335997,1742.047954,0.000000,,4456.745939,,5.9510,203.5454,6.1545,6.1579,3.4364,0.0000,0.0000,0.0000,0.0000,5.7285,0.0000,0.4294,-0.77,0.79,0.02
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_132256,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,4682,3586,1088,0,421,29,1755.669993,85.357998,1705.983955,0.000000,,3461.653949,,5.7145,343.8933,6.0584,6.0612,2.8207,0.0000,0.0000,0.0000,0.0000,5.4990,0.0000,0.5622,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_095222,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,9213,7267,1937,0,787,40,3547.501980,156.603996,3037.215921,0.000000,,6584.717901,,10.2903,463.8870,10.7542,10.7593,5.1468,0.0000,0.0000,0.0000,0.0000,9.9477,0.0000,0.8115,-0.78,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_083259,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,6354,4729,1617,0,481,38,2409.819994,97.901998,2535.455934,0.000000,,4945.275927,,8.4321,419.3746,8.8515,8.8555,4.0389,0.0000,0.0000,0.0000,0.0000,8.1718,0.0000,0.6837,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_091642,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,856,10616,8122,2487,0,875,43,4033.287987,175.615996,3899.615898,0.000000,,7932.903885,,13.0116,519.0299,13.5306,13.5369,6.3698,0.0000,0.0000,0.0000,0.0000,12.6555,0.0000,0.8814,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_090611,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,9518,7571,1937,0,829,42,3658.927981,165.129996,3037.215921,0.000000,,6696.143902,,10.2806,470.7117,10.7513,10.7564,5.2418,0.0000,0.0000,0.0000,0.0000,9.9484,0.0000,0.8080,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_164532,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,11705,9587,2109,0,1032,47,4430.873973,217.265995,3306.911914,0.000000,,7737.785886,,11.1737,297.0100,11.4707,11.4766,6.0453,0.0000,0.0000,0.0000,0.0000,10.8743,0.0000,0.6023,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_094358,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,8373,6718,1643,0,496,40,3276.531978,98.391998,2576.223933,0.000000,,5852.755911,,8.8649,398.1541,9.2630,9.2676,4.6474,0.0000,0.0000,0.0000,0.0000,8.5258,0.0000,0.7417,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_002352,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,858,6277,4699,1571,0,682,32,2256.841991,138.179997,2463.327936,0.000000,,4720.169927,,8.0800,382.7212,8.4628,8.4667,3.9230,0.0000,0.0000,0.0000,0.0000,7.8389,0.0000,0.6278,-0.62,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_172455,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,14596,11417,3167,0,1365,42,5421.359983,271.361993,4965.855870,0.000000,,10387.215853,,16.6039,631.7586,17.2356,17.2439,8.4422,0.0000,0.0000,0.0000,0.0000,16.1653,0.0000,1.0787,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_023823,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1114,7274,6082,1180,0,700,42,2843.665983,157.093997,1850.239952,0.000000,,4693.905935,,6.3082,213.1513,6.5214,6.5249,3.5750,0.0000,0.0000,0.0000,0.0000,6.0842,0.0000,0.4407,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_083743,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,7183,5518,1651,0,641,43,2705.191995,129.947997,2588.767932,0.000000,,5293.959927,,8.6174,433.8336,9.0512,9.0556,4.3479,0.0000,0.0000,0.0000,0.0000,8.3464,0.0000,0.7091,-0.77,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_012108,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,3832,3171,652,0,424,36,1493.029991,83.985998,1022.335973,0.000000,,2515.365964,,3.6581,285.7022,3.9438,3.9460,2.1948,0.0000,0.0000,0.0000,0.0000,3.4198,0.0000,0.5262,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_225950,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,12576,10416,2150,0,1518,46,4706.155984,314.775993,3371.199912,0.000000,,8077.355896,,11.3995,313.2445,11.7128,11.7190,6.4458,0.0000,0.0000,0.0000,0.0000,11.0858,0.0000,0.6333,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_072718,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,4316,3534,773,0,467,40,1638.755987,98.685998,1212.063968,0.000000,,2850.819955,,4.3144,304.6780,4.6191,4.6215,2.4276,0.0000,0.0000,0.0000,0.0000,4.0448,0.0000,0.5767,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_015023,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1126,7547,5808,1726,0,911,37,2711.267990,195.607996,2706.367929,0.000000,,5417.635919,,8.9103,415.3216,9.3256,9.3301,4.5517,0.0000,0.0000,0.0000,0.0000,8.6394,0.0000,0.6907,-0.64,0.79,0.15
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_151705,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,7195,5836,1346,0,551,38,2795.645978,109.367997,2110.527945,0.000000,,4906.173922,,7.3129,364.4353,7.6773,7.6812,3.9722,0.0000,0.0000,0.0000,0.0000,6.9984,0.0000,0.6828,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_084804,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,7687,6360,1317,0,687,40,2990.861981,154.055997,2065.055946,0.000000,,5055.917927,,7.0154,221.2739,7.2367,7.2405,3.8635,0.0000,0.0000,0.0000,0.0000,6.7904,0.0000,0.4500,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_171056,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1189,13523,10864,2645,0,1482,46,5049.743982,292.823993,4147.359892,0.000000,,9197.103873,,13.9834,562.1797,14.5456,14.5529,7.4092,0.0000,0.0000,0.0000,0.0000,13.6004,0.0000,0.9524,-0.78,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_135033,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,3010,2440,560,0,221,31,1220.295989,44.295999,878.079977,0.000000,,2098.375966,,3.1753,270.1017,3.4454,3.4472,1.7909,0.0000,0.0000,0.0000,0.0000,2.9426,0.0000,0.5046,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_120024,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,4213,3251,951,0,646,29,1530.563997,142.001997,1491.167961,0.000000,,3021.731958,,5.0131,334.2956,5.3474,5.3499,2.5062,0.0000,0.0000,0.0000,0.0000,4.7932,0.0000,0.5567,-0.75,0.79,0.04
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_165423,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,852,11997,9611,2379,0,949,44,4580.911971,187.179995,3730.271902,0.000000,,8311.183873,,12.7443,474.3835,13.2187,13.2252,6.7069,0.0000,0.0000,0.0000,0.0000,12.3223,0.0000,0.9029,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_135404,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1187,3705,3125,566,0,439,35,1441.285992,87.023998,887.487977,0.000000,,2328.773969,,3.2125,277.6166,3.4901,3.4922,2.0235,0.0000,0.0000,0.0000,0.0000,2.9753,0.0000,0.5168,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_150208,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,10535,8130,2396,0,900,38,3898.047976,181.005996,3756.927902,0.000000,,7654.975878,,12.4261,486.8632,12.9130,12.9191,6.2133,0.0000,0.0000,0.0000,0.0000,12.0927,0.0000,0.8264,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_124125,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,4309,3344,957,0,460,31,1579.857996,92.903998,1500.575961,0.000000,,3080.433956,,5.0250,330.4970,5.3555,5.3580,2.5501,0.0000,0.0000,0.0000,0.0000,4.8244,0.0000,0.5336,-0.79,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_040825,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,13708,10455,2231,0,1382,56,4759.663985,288.707994,3697.442009,0.000000,,8457.105994,,11.6593,318.8241,11.9781,11.9850,6.7383,0.0000,0.0000,0.0000,0.0000,11.3496,0.0000,0.6354,-0.78,0.78,0.00
